Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
SBRY,J Sainsbury plc,341.6,GBX,LSE,-1.84,10119408386.84,USD,23.3,3.98,68.69,30.08,27.46,12.29,2.77,338.82,283.79,324.64,1.16,0.94,5.56,6.21,7.01,69.84,1.07,1.19,1.2,2.26
VIPS,Vipshop Holdings Ltd Sponsored ADR,17.49,USD,NYSE,-0.79,8624762305.0,USD,9.5,2.63,-14.68,22.82,25.92,17.38,-11.67,18.94,15.84,18.42,0.83,0.74,0.54,17.79,16.69,66.12,1.07,1.2,1.1,2.26
AGIO,"Agios Pharmaceuticals, Inc.",43.24,USD,NASDAQ,0.14,2521489340.0,USD,,0.0,10.99,-3.35,37.4,16.02,7.86,42.02,34.68,39.58,0.89,1.75,1.64,-27.57,-31.88,50.07,1.05,1.21,1.25,2.26
NPI,Northland Power Inc.,25.63,CAD,TSX,1.1,4789461569.12,USD,,4.68,-40.52,22.16,37.94,13.86,10.05,24.85,20.91,23.52,0.32,0.11,0.45,-1.06,5.52,73.97,1.07,1.19,1.23,2.26
ASTE,"Astec Industries, Inc.",46.53,USD,NASDAQ,-0.51,1064360321.0,USD,23.32,1.12,-8.28,43.35,21.01,19.4,-2.37,47.22,40.05,47.16,1.42,1.6,1.44,7.02,13.12,83.76,1.08,1.18,1.16,2.26
BNS,Bank of Nova Scotia,91.99,CAD,TSX,0.14,81674429237.22,USD,17.68,4.7,65.15,26.74,32.57,20.45,2.21,90.38,76.35,88.59,1.29,0.77,0.92,8.7,1.18,79.77,1.08,1.18,1.2,2.26
ZGN,Ermenegildo Zegna N.V.,10.21,USD,NYSE,-0.78,4176612074.0,USD,25.2,1.39,-0.87,31.23,28.91,27.63,7.59,10.08,8.56,9.45,0.75,1.5,0.34,10.58,8.67,87.77,1.09,1.18,1.19,2.26
AL,Air Lease Corporation,63.86,USD,NYSE,-0.02,7137314878.0,USD,7.75,1.38,130.87,40.6,33.91,17.63,0.42,63.63,54.53,63.23,1.37,0.98,0.2,12.59,4.45,92.13,1.09,1.17,1.17,2.26
TILE,"Interface, Inc.",24.9,USD,NASDAQ,-6.64,1453201702.0,USD,12.99,0.2,293.36,40.6,24.31,3.88,-13.39,27.14,22.83,27.73,2.07,0.63,1.0,20.2,14.91,68.79,1.07,1.19,1.09,2.26
BAP,Credicorp Ltd.,261.0,USD,NYSE,0.38,20758138138.0,USD,12.32,4.15,128.63,40.47,30.03,10.17,-2.59,258.29,219.09,260.74,1.06,0.47,5.34,18.54,7.55,80.67,1.08,1.18,1.19,2.26
MD,"Pediatrix Medical Group, Inc.",16.97,USD,NYSE,-2.42,1477818651.0,USD,13.19,0.0,31.96,33.83,32.06,39.79,1.98,16.97,14.67,16.83,1.2,0.89,0.5,14.27,12.36,105.68,1.11,1.16,1.16,2.26
CPA,"Copa Holdings, S.A.",125.21,USD,NYSE,1.03,5155265765.0,USD,8.11,5.14,147.79,26.76,33.09,13.63,5.38,124.52,105.33,120.61,1.29,0.53,2.97,26.6,17.74,73.48,1.07,1.18,1.19,2.26
SCR,Strathcona Resources Ltd.,37.0,CAD,TSX,0.76,5664432401.25,USD,11.13,3.0,376.73,33.33,43.52,10.32,2.75,36.38,31.11,37.02,1.54,1.23,0.97,10.85,10.99,87.17,1.09,1.17,1.19,2.26
ACM,AECOM,134.35,USD,NYSE,0.52,17794133094.0,USD,27.32,0.77,207.79,25.55,31.84,20.99,3.55,131.86,111.55,129.36,1.06,0.73,2.67,28.17,17.28,78.39,1.08,1.18,1.2,2.26
NVA,NuVista Energy Ltd.,16.68,CAD,TSX,2.21,2308199651.89,USD,9.74,0.0,2094.74,48.4,39.35,14.4,4.51,16.18,13.93,15.67,1.28,1.32,0.39,15.0,7.68,102.15,1.1,1.16,1.2,2.26
UQA,UNIQA Insurance Group AG,12.74,EUR,VIE,-0.93,4523666917.59,USD,10.89,4.71,167.09,78.18,24.66,1.92,1.59,12.83,11.1,12.59,0.89,0.69,0.25,12.62,1.22,104.76,1.1,1.16,1.15,2.26
CBK,Commerzbank AG,31.51,EUR,XETR,0.8,41095616364.36,USD,13.67,2.06,691.71,92.49,33.57,-1.07,-0.91,30.85,27.07,31.86,0.96,0.74,0.81,9.11,0.77,124.99,1.12,1.14,1.16,2.26
MS,Morgan Stanley,164.0,USD,NYSE,-0.76,261799053711.0,USD,16.83,2.35,241.95,40.02,37.47,17.76,3.88,159.73,136.63,156.65,1.33,1.54,3.59,15.15,1.63,95.24,1.1,1.17,1.2,2.26
NEU,NewMarket Corp,767.9,USD,NYSE,2.67,7215665304.0,USD,16.22,1.4,117.92,45.37,22.71,12.24,-7.6,783.76,665.29,806.74,0.47,0.68,19.98,29.26,20.27,80.32,1.08,1.18,1.15,2.26
JBL,Jabil Inc.,220.89,USD,NYSE,-0.26,23599298571.0,USD,37.08,0.14,570.79,78.79,46.53,1.02,2.96,207.23,183.11,211.18,1.26,1.53,7.88,40.43,28.62,126.34,1.13,1.13,1.21,2.26
ULTA,"Ulta Beauty, Inc.",519.88,USD,NASDAQ,2.01,23310568712.0,USD,19.93,0.0,155.03,39.6,30.19,1.41,-4.92,535.14,449.41,531.78,1.05,0.44,14.53,48.52,37.2,71.2,1.07,1.19,1.16,2.26
LKNCY,Luckin Coffee Inc.,40.1,USD,OTC,1.16,11358445750.0,USD,23.56,0.0,791.11,54.53,17.91,9.38,5.8,40.55,34.7,38.96,-0.29,0.25,1.42,30.41,30.33,81.82,1.08,1.17,1.16,2.25
EVGO,EVgo Inc.,4.11,USD,NASDAQ,6.48,1263787651.0,USD,,0.0,-57.83,-51.01,42.21,23.42,-12.37,4.38,3.56,4.32,1.89,1.3,0.25,,-17.34,14.62,1.01,1.23,1.16,2.25
LDOS,"Leidos Holdings, Inc.",190.47,USD,NYSE,-0.24,24436793128.0,USD,18.01,0.84,134.34,2.99,28.01,19.52,1.96,190.46,158.62,186.53,0.7,0.75,4.27,30.76,20.2,50.52,1.05,1.2,1.2,2.25
LOGN,Logitech International S.A.,96.68,CHF,SIX,-0.43,17006814426.8,USD,25.82,1.3,24.75,36.71,51.3,30.79,12.52,88.89,78.84,87.09,1.11,1.6,2.13,32.7,30.31,118.8,1.12,1.13,1.23,2.25
VST,Vistra Corp.,188.3,USD,NYSE,-0.74,63799865878.0,USD,29.88,0.48,987.81,51.48,35.55,-5.92,-3.44,199.04,169.67,199.52,1.31,1.99,9.79,45.85,25.79,81.1,1.08,1.17,1.11,2.25
LILA,Liberty Latin America Ltd.,7.8,USD,NASDAQ,0.39,1584452961.0,USD,,0.0,-19.59,-21.29,46.34,12.07,-5.45,8.04,6.66,8.01,1.06,0.91,0.28,-103.84,5.86,37.12,1.04,1.21,1.17,2.25
IQV,"IQVIA Holdings, Inc.",216.46,USD,NYSE,-0.0,36863139804.0,USD,29.72,0.0,40.61,8.07,39.79,18.11,13.77,210.07,178.15,197.07,1.34,0.94,6.02,19.55,11.17,65.96,1.07,1.18,1.22,2.25
IFS,Intercorp Financial Services Inc.,43.03,USD,NYSE,0.33,4967714553.02,USD,9.56,2.33,110.93,58.2,26.04,19.59,7.01,41.1,35.84,40.77,1.46,1.18,0.79,17.41,4.15,103.83,1.1,1.15,1.2,2.25
BMO,Bank of Montreal,174.23,CAD,TSX,0.68,89190285223.0,USD,15.26,3.7,118.61,36.22,29.23,14.69,-3.92,177.26,151.94,175.07,1.29,1.04,2.39,10.28,1.66,80.15,1.08,1.17,1.15,2.25
NU,Nu Holdings Ltd.,16.11,USD,NYSE,0.31,77628596265.0,USD,34.29,0.0,43.2,3.67,28.93,32.05,0.37,15.44,13.0,15.4,1.08,1.28,0.44,27.88,13.5,64.65,1.06,1.19,1.24,2.25
EXAS,Exact Sciences Corporation,64.69,USD,NASDAQ,2.33,12247053498.0,USD,,0.0,-46.2,-7.95,24.12,38.88,18.7,61.34,51.39,55.96,1.35,0.34,1.64,-35.51,-2.95,55.04,1.06,1.19,1.26,2.25
SN.,Smith & Nephew plc,1405.0,GBX,LSE,2.78,15662706933.45,USD,32.59,2.06,4.81,39.11,28.9,22.07,4.07,1355.76,1167.11,1366.82,0.96,1.11,20.66,9.3,10.32,90.08,1.09,1.16,1.2,2.25
GXO,"GXO Logistics, Inc.",56.21,USD,NYSE,4.4,6434543069.0,USD,106.5,0.0,15.9,-8.45,52.41,14.06,6.4,54.2,45.58,52.88,1.71,1.06,1.73,2.16,4.65,58.02,1.06,1.19,1.23,2.25
FSS,Federal Signal Corporation,118.03,USD,NYSE,1.95,7177236445.0,USD,30.8,0.46,308.83,41.23,39.12,-4.94,-0.06,120.81,102.46,122.8,1.28,1.04,4.73,19.08,20.84,75.41,1.08,1.18,1.15,2.25
SWON,SoftwareOne Holding Ltd.,8.26,CHF,SIX,0.92,2211641459.71,USD,,3.63,-63.91,-24.17,40.08,23.36,1.22,8.32,6.87,7.99,1.25,1.02,0.28,-3.39,10.87,39.27,1.04,1.21,1.2,2.25
KURN,Kuros Biosciences Ltd.,30.0,CHF,SIX,1.9,1384799855.59,USD,,0.0,1400.0,17.65,11.52,-0.73,18.48,30.26,24.72,26.87,0.45,1.89,1.29,-8.1,5.62,28.44,1.03,1.22,1.21,2.25
QBR.A,Quebecor Inc. Class A,44.5,CAD,TSX,,7319874614.75,USD,13.37,3.03,44.25,26.38,15.58,11.45,-1.02,44.03,36.86,42.28,0.47,0.02,1.17,34.5,13.56,53.41,1.05,1.19,1.21,2.25
MRO,Melrose Industries PLC,625.6,GBX,LSE,-0.41,10371421444.35,USD,25.52,1.02,144.49,34.13,41.31,23.15,3.1,627.64,545.44,610.32,1.54,1.47,13.47,10.69,6.27,98.6,1.1,1.15,1.15,2.25
ELEC,Electricite de Strasbourg SA,175.0,EUR,EURONEXT,-0.85,1451282755.52,USD,8.07,6.29,51.52,62.04,25.0,16.67,8.7,166.71,145.2,159.2,0.36,0.18,4.1,28.36,8.88,103.7,1.1,1.15,1.21,2.25
PUMP,ProPetro Holding Corp.,10.38,USD,NYSE,-4.24,1079335017.0,USD,,0.0,168.22,41.22,90.46,99.62,99.62,6.47,6.36,5.6,1.08,1.83,0.7,-2.05,1.95,231.3,1.23,1.02,1.63,2.25
GIL,Gildan Activewear Inc.,81.79,CAD,TSX,-0.55,8712965395.83,USD,18.71,1.52,194.63,19.96,27.74,19.98,0.94,84.38,71.22,79.96,1.27,1.29,1.84,31.68,25.19,67.68,1.07,1.18,1.15,2.25
HIMS,"Hims & Hers Health, Inc.",45.46,USD,NYSE,3.18,10274849696.0,USD,56.9,0.0,352.34,137.89,23.33,-29.6,-18.68,52.05,46.4,51.42,2.2,2.36,3.51,41.88,13.84,131.62,1.13,1.12,0.98,2.25
MPC,Marathon Petroleum Corporation,194.91,USD,NYSE,-0.37,59256602602.0,USD,28.87,1.87,583.89,33.53,39.37,16.16,1.47,189.33,162.45,186.29,0.88,1.25,4.65,11.24,7.39,89.05,1.09,1.17,1.2,2.25
PFSI,"PennyMac Financial Services, Inc.",125.81,USD,NYSE,0.41,6537776053.0,USD,13.55,0.95,146.73,25.2,28.76,34.2,1.26,122.55,105.05,120.69,1.56,0.38,3.92,12.55,,88.15,1.09,1.17,1.2,2.25
KRYS,"Krystal Biotech, Inc.",197.51,USD,NASDAQ,4.46,5716527784.0,USD,40.18,0.0,335.81,12.87,17.44,29.39,12.32,187.89,158.53,169.43,0.64,0.51,6.83,15.61,16.0,59.7,1.06,1.19,1.25,2.24
SDZ,Sandoz Group Ltd,53.5,CHF,SIX,1.13,29342610000.0,USD,121.1,1.12,122.92,34.76,47.22,12.51,11.46,49.28,43.09,48.65,0.73,0.8,1.35,2.67,11.52,94.49,1.09,1.14,1.24,2.24
EXTR,"Extreme Networks, Inc.",19.02,USD,NASDAQ,2.67,2543325752.0,USD,299.53,0.0,330.32,17.12,37.53,10.2,-7.04,20.19,17.18,21.03,1.82,1.93,1.06,17.08,6.07,64.84,1.06,1.18,1.11,2.24
PGRE,"Paramount Group, Inc.",6.54,USD,NYSE,0.15,1451209087.0,USD,,0.0,15.14,30.8,41.25,8.82,0.15,6.53,5.63,6.75,1.34,0.61,0.04,-3.14,,80.87,1.08,1.16,1.16,2.24
AMR,"Alpha Metallurgical Resources, Inc.",173.26,USD,NYSE,7.52,2261705383.0,USD,,0.0,2447.94,-16.74,40.17,50.66,3.0,162.7,139.6,156.95,0.91,1.98,8.19,-2.29,-1.03,74.09,1.07,1.17,1.24,2.24
GNRC,Generac Holdings Inc.,168.02,USD,NYSE,1.35,9858733218.0,USD,31.97,0.0,-21.48,4.69,46.1,-11.26,0.36,180.49,150.4,180.09,1.69,0.95,8.92,12.38,11.4,39.52,1.04,1.2,1.12,2.24
AKER,Aker ASA Class A,787.0,NOK,OSL,-0.38,5811917890.35,USD,,7.88,107.11,33.84,34.99,10.38,0.38,760.29,656.89,745.92,1.4,1.11,16.21,0.15,-1.2,79.21,1.08,1.16,1.2,2.24
UNI,UNIPOL ASSICURAZIONI SPA,18.96,EUR,MIL,-1.25,15724015421.53,USD,11.69,4.48,500.92,64.91,18.68,9.09,3.89,18.7,16.31,18.14,0.98,0.99,0.4,13.26,1.57,92.68,1.09,1.15,1.16,2.24
UPR,Uniphar PLC,3.83,EUR,EURONEXT,0.0,1149985788.68,USD,15.63,0.51,53.82,65.09,29.39,-5.9,-3.77,3.88,3.37,3.93,0.89,0.78,0.11,18.34,10.75,88.58,1.09,1.15,1.14,2.24
SNP,OMV Petrom SA,0.94,RON,BVB,1.89,13347856292.86,USD,15.9,4.71,224.02,28.04,29.8,20.59,7.4,0.9,0.78,0.87,1.14,0.8,0.01,9.4,7.34,78.43,1.08,1.16,1.21,2.24
NOD,Nordic Semiconductor ASA,147.0,NOK,OSL,-1.47,2913878813.38,USD,344.26,0.0,46.41,32.31,38.16,3.38,-4.73,161.75,138.46,159.45,1.36,0.78,5.54,1.3,3.24,73.85,1.07,1.17,1.06,2.24
ALM,Almirall SA,12.48,EUR,BME,-0.95,3099337814.89,USD,124.8,1.19,39.91,35.8,26.32,18.86,7.77,12.18,10.55,11.66,0.55,0.71,0.24,1.45,2.55,80.97,1.08,1.15,1.18,2.24
LLOY,Lloyds Banking Group plc,89.08,GBX,LSE,0.29,69132379339.87,USD,,3.74,220.26,67.82,24.69,15.42,6.71,85.18,75.41,83.33,1.81,1.38,1.64,8.08,0.63,107.93,1.11,1.13,1.18,2.24
APG,APi Group Corporation,36.82,USD,NYSE,4.99,15460935637.0,USD,100.14,0.0,297.34,67.87,33.96,3.2,7.44,34.71,30.46,34.89,1.64,0.98,0.92,8.71,8.53,105.02,1.11,1.14,1.21,2.24
ABDN,Aberdeen Group plc,203.0,GBX,LSE,-0.68,4758386898.04,USD,11.6,7.19,-9.7,51.61,29.8,3.05,5.02,205.69,177.61,196.73,1.94,1.68,5.72,6.5,5.39,84.45,1.08,1.16,1.14,2.24
CMB,Cembre S.p.A.,63.2,EUR,MIL,0.32,1223926524.34,USD,23.94,2.97,300.0,65.01,30.31,6.22,14.91,60.11,52.85,58.83,0.66,0.44,1.64,21.86,25.96,101.54,1.1,1.14,1.2,2.24
ATT,Attendo AB,80.7,SEK,OMXSTO,-0.49,1284444029.51,USD,18.44,1.49,100.45,71.7,23.02,17.47,14.47,72.08,63.99,69.76,0.94,0.65,2.1,12.36,7.81,112.19,1.11,1.13,1.26,2.24
CAF,"Construcciones y Auxiliar de Ferrocarriles, S.A.",54.8,EUR,BME,0.37,2173015971.76,USD,15.12,1.98,101.47,52.22,27.44,3.79,4.38,53.61,46.16,52.89,1.06,0.82,1.23,14.1,12.1,83.45,1.08,1.16,1.19,2.24
NUVL,"Nuvalent, Inc.",99.32,USD,NASDAQ,1.17,7221230960.0,USD,,0.0,448.73,11.08,29.69,27.35,15.03,91.86,78.44,84.6,1.31,0.85,4.75,-38.79,-39.28,68.13,1.07,1.17,1.27,2.24
GNS,Genus plc,2460.0,GBX,LSE,-1.01,2148537865.39,USD,85.17,1.3,-41.37,17.14,20.88,0.61,6.96,2573.81,2151.15,2553.1,1.0,1.86,105.69,3.77,5.28,38.64,1.04,1.2,1.14,2.24
IVG,Iveco Group NV,18.44,EUR,MIL,-0.08,7365472994.53,USD,15.36,1.79,63.77,94.39,29.09,1.57,0.77,18.26,16.32,18.28,2.24,1.27,0.1,13.66,8.43,125.05,1.13,1.12,1.13,2.24
TGYM,Technogym S.p.A,15.7,EUR,MIL,2.01,3656240421.95,USD,32.53,1.91,145.31,55.45,31.71,17.69,9.18,14.39,12.63,14.5,1.06,0.74,0.34,33.2,32.44,104.85,1.1,1.14,1.24,2.24
CACI,"CACI International, Inc.",562.25,USD,NYSE,-0.18,12414316951.0,USD,24.83,0.0,176.25,-0.31,20.09,22.14,13.57,537.94,449.28,509.22,0.63,0.43,17.21,13.14,11.64,41.91,1.04,1.2,1.25,2.24
EBAY,eBay Inc.,81.31,USD,NASDAQ,-2.89,36752118896.0,USD,17.69,1.4,66.72,38.08,19.93,-8.82,-10.4,92.53,77.96,92.11,1.28,0.42,3.73,42.43,17.5,49.18,1.05,1.19,1.04,2.24
ELE,Endesa S.A.,31.09,EUR,BME,-0.48,38072649220.89,USD,14.9,3.43,38.18,57.42,17.68,23.47,14.3,29.08,25.45,27.51,0.51,0.52,0.48,26.2,12.53,98.56,1.1,1.14,1.22,2.24
LHX,"L3Harris Technologies, Inc.",289.1,USD,NYSE,-2.3,54076977529.0,USD,31.03,1.65,77.36,17.42,29.46,5.13,-4.85,293.29,245.94,286.9,0.75,0.47,6.99,9.13,6.95,52.0,1.05,1.19,1.18,2.24
DOCN,"DigitalOcean Holdings, Inc.",40.66,USD,NYSE,7.17,3701584674.0,USD,31.94,0.0,-2.02,-0.25,26.12,47.85,20.3,39.71,33.91,36.74,1.78,1.72,2.08,,9.27,73.73,1.07,1.17,1.2,2.24
GRDN,"Guardian Pharmacy Services, Inc.",28.04,USD,NYSE,-0.99,1775510585.0,USD,,0.0,93.91,58.33,11.98,34.55,8.51,25.97,22.84,26.51,0.96,0.62,1.13,-97.7,-35.1,104.86,1.1,1.14,1.23,2.24
WEIR,Weir Group PLC,2960.0,GBX,LSE,-0.67,10026260691.56,USD,24.95,1.41,104.84,41.36,29.37,12.46,8.82,2875.62,2480.94,2710.96,1.74,1.41,50.48,17.68,14.67,83.19,1.08,1.16,1.19,2.24
RIG,Transocean Ltd (Switzerland),3.84,USD,NYSE,-1.79,4229534437.0,USD,,0.0,450.58,-8.13,62.03,34.74,22.29,3.49,3.03,3.33,2.65,1.63,0.19,-32.05,3.75,88.63,1.09,1.15,1.27,2.24
KAR,"OPENLANE, Inc.",26.42,USD,NYSE,0.49,2808542237.0,USD,35.66,0.0,86.45,62.48,40.46,8.55,-7.78,26.76,23.65,27.96,1.33,1.05,0.61,6.27,15.2,111.49,1.11,1.13,1.12,2.24
FRVIA,Forvia SE,11.11,EUR,EURONEXT,-2.5,2529383898.43,USD,,4.5,-62.65,27.2,59.86,-0.94,-2.07,10.94,9.5,11.2,1.81,2.15,0.47,-11.3,7.93,86.12,1.09,1.15,1.17,2.24
FORTUM,Fortum Oyj,19.34,EUR,OMXHEX,-2.64,20072845459.05,USD,20.11,7.24,20.76,44.01,30.68,20.42,20.12,17.45,15.28,16.17,0.83,1.19,0.5,10.41,6.7,95.11,1.1,1.14,1.27,2.24
ACLN,Accelleron Industries AG,65.8,CHF,SIX,0.61,7689453611.55,USD,36.56,1.9,265.56,43.04,47.67,-11.44,-1.94,63.98,55.03,66.93,0.25,0.42,1.36,65.76,28.94,79.27,1.08,1.16,1.2,2.24
AA,Alcoa Corporation,36.79,USD,NYSE,0.08,9527286525.0,USD,8.36,1.09,189.69,-8.8,46.52,25.99,11.48,37.03,31.41,34.28,2.26,1.66,1.81,19.77,15.85,63.71,1.06,1.18,1.17,2.24
KUBR,Kuber Resources Corporation,6.56,USD,OTC,-12.54,1033493319.0,USD,310.88,0.0,-89.42,36.66,9.32,7.98,6.66,6.31,5.34,6.23,1.43,0.4,0.27,19.63,22.93,53.96,1.05,1.18,1.23,2.24
USLM,"United States Lime & Minerals, Inc.",117.22,USD,NASDAQ,-4.39,3357110336.0,USD,25.76,0.2,516.82,9.47,19.03,19.98,-10.8,128.29,107.76,127.05,1.02,1.53,4.72,24.29,27.0,48.48,1.05,1.19,1.09,2.24
ATRL,Atkinsrealis Group Inc.,98.91,CAD,TSX,-1.14,11714840399.21,USD,6.77,0.08,420.58,46.62,39.6,1.13,-1.35,99.08,85.62,98.42,1.39,1.64,2.67,58.74,8.09,87.36,1.09,1.16,1.16,2.24
CRH,CRH PLC,119.1,USD,NYSE,1.6,80113721813.0,USD,24.89,1.22,235.59,24.96,21.62,26.31,-0.22,118.24,101.01,115.53,1.31,1.31,2.55,15.16,12.25,72.89,1.07,1.17,1.18,2.24
A,"Agilent Technologies, Inc.",146.36,USD,NYSE,2.09,41493122705.0,USD,34.32,0.68,43.81,12.01,33.98,29.01,14.04,142.56,123.57,132.86,1.29,1.03,3.32,19.88,16.42,75.0,1.07,1.15,1.18,2.23
HWKN,"Hawkins, Inc.",141.85,USD,NASDAQ,-5.8,2963280361.0,USD,35.56,0.51,502.59,29.53,16.82,-12.17,-21.74,167.42,139.64,170.63,0.81,0.88,7.18,17.49,16.26,34.18,1.03,1.2,1.02,2.23
EVR,Evercore Inc.,294.56,USD,NYSE,0.99,11369423355.0,USD,23.49,1.11,270.38,11.68,38.41,0.35,-11.66,315.86,267.45,326.64,1.58,2.05,11.52,,,50.45,1.05,1.18,1.1,2.23
PGE,PGE Polska Grupa Energetyczna S.A.,11.2,PLN,GPW,-0.93,6842534412.93,USD,,0.0,151.69,60.78,36.59,-6.82,4.23,10.84,9.55,10.9,1.05,0.7,0.32,-28.51,14.63,90.54,1.09,1.13,1.17,2.23
INVX,"Innovex International, Inc.",20.07,USD,NYSE,-2.95,1380397711.0,USD,6.94,0.0,-19.75,40.15,28.32,23.74,9.79,19.04,16.67,18.04,0.77,1.25,0.75,15.64,10.04,92.21,1.09,1.14,1.2,2.23
DNORD,Dampskibsselskabet NORDEN A/S,259.0,DKK,OMXCOP,-1.3,1130985496.23,USD,8.13,3.09,179.4,12.61,31.21,14.5,12.41,248.08,211.15,241.74,0.52,0.44,7.44,11.42,5.12,58.31,1.06,1.17,1.23,2.23
JCI,Johnson Controls International plc,114.39,USD,NYSE,0.16,74855149740.0,USD,33.97,1.32,170.23,50.71,29.75,9.71,4.83,110.13,96.47,108.65,1.37,1.28,2.53,12.52,9.38,90.17,1.09,1.14,1.19,2.23
HLMA,Halma plc,3546.0,GBX,LSE,-0.28,17613530940.74,USD,45.37,0.65,49.37,40.99,27.01,10.12,2.66,3517.71,3059.71,3404.76,0.71,0.9,50.81,16.3,15.09,78.12,1.08,1.15,1.16,2.23
MSGE,Madison Square Garden Entertainment Corp.,44.16,USD,NYSE,0.2,2095838244.0,USD,58.4,0.0,-39.67,4.94,33.41,18.84,-3.83,44.35,37.92,43.66,0.49,1.2,1.26,,10.94,57.19,1.06,1.17,1.16,2.23
KBC,KBC Group N.V.,104.25,EUR,EURONEXT,1.61,50351238578.75,USD,11.96,2.79,152.79,58.15,26.33,14.48,2.81,101.23,89.34,101.02,1.37,1.03,1.57,15.54,2.89,98.96,1.1,1.13,1.17,2.23
OUT1V,Outokumpu Oyj,3.73,EUR,OMXHEX,-0.85,2024437682.81,USD,,6.96,75.72,13.05,9.76,12.74,-3.36,4.22,3.54,3.91,1.6,1.58,0.13,-2.94,-2.69,35.55,1.04,1.19,1.05,2.23
CPNG,"Coupang, Inc.",31.97,USD,NYSE,0.06,58283393097.0,USD,160.98,0.0,-49.65,22.16,34.55,11.55,-1.48,31.76,27.25,31.41,1.17,1.01,0.71,8.55,7.9,68.27,1.07,1.17,1.17,2.23
PROT,Protector Forsikring ASA,456.5,NOK,OSL,-0.76,3737760371.95,USD,17.38,2.63,892.39,59.34,21.57,-9.78,-7.22,476.71,412.12,478.97,0.65,0.53,13.23,36.96,11.9,71.13,1.07,1.16,1.11,2.23
ARN,Alerion Clean Power S.p.A.,20.55,EUR,MIL,-2.38,1286841863.72,USD,13.19,2.97,207.63,32.75,26.7,2.96,6.37,19.85,17.03,19.41,0.25,0.41,0.7,26.23,7.67,62.4,1.06,1.17,1.21,2.23
JFN,Jungfraubahn Holding AG,236.5,CHF,SIX,1.07,1647107690.13,USD,17.14,3.17,130.06,43.68,18.84,16.5,6.77,230.83,201.04,220.87,0.7,0.25,3.56,11.25,7.35,79.03,1.08,1.15,1.18,2.23
AAPL,Apple Inc.,270.37,USD,NASDAQ,-0.38,4012396076785.0,USD,36.24,0.38,143.44,17.89,31.19,28.22,6.01,258.49,223.3,248.25,1.09,1.2,5.23,171.42,69.62,77.3,1.08,1.16,1.21,2.23
JBI,"Janus International Group, Inc.",9.6,USD,NYSE,-0.72,1333360453.0,USD,31.1,0.0,-3.42,32.41,36.17,12.54,-2.54,9.9,8.64,10.07,1.34,1.01,0.27,7.93,9.51,81.13,1.08,1.15,1.11,2.23
SCATC,Scatec ASA,106.8,NOK,OSL,-0.65,1687222925.33,USD,19.09,0.0,-49.95,33.33,35.1,3.69,9.04,104.64,90.48,103.36,1.51,0.61,2.62,8.74,3.48,72.13,1.07,1.16,1.18,2.23
ALMA,Alma Media Oyj,14.8,EUR,OMXHEX,-2.63,1409282417.84,USD,23.35,3.11,99.46,33.33,27.59,11.28,3.14,14.9,12.92,14.6,0.99,0.4,0.45,25.02,18.81,72.2,1.07,1.15,1.15,2.23
PRDO,Perdoceo Education Corporation,31.76,USD,NASDAQ,-10.0,2062919261.0,USD,13.78,1.7,185.1,41.6,17.5,6.26,-15.73,35.42,30.32,34.98,0.83,0.67,1.17,16.39,18.08,65.35,1.07,1.17,1.05,2.23
BK,The Bank of New York Mellon Corporation,107.93,USD,NYSE,0.01,75264877677.0,USD,15.57,1.85,215.95,42.16,31.06,7.56,-0.6,107.07,92.99,106.64,1.13,0.95,2.03,,1.81,80.79,1.08,1.15,1.16,2.23
AAL,Anglo American plc,2875.0,GBX,LSE,-1.2,40801482782.46,USD,,0.84,40.3,5.07,17.58,34.47,3.87,2882.81,2465.68,2647.2,1.82,1.59,80.73,-9.36,6.25,57.12,1.06,1.17,1.17,2.23
ROK,"Rockwell Automation, Inc.",368.36,USD,NYSE,0.74,41416332035.0,USD,43.22,1.42,56.67,38.74,45.25,7.42,5.99,352.11,310.26,348.19,1.45,0.98,7.81,28.46,18.6,91.41,1.09,1.13,1.19,2.23
CVE,Cenovus Energy Inc.,23.7,CAD,TSX,0.98,30480619515.56,USD,16.68,3.21,441.1,4.91,41.92,13.67,0.94,23.94,20.41,23.61,1.16,1.47,0.68,9.01,7.42,60.5,1.06,1.17,1.16,2.23
BMED,Banca Mediolanum SpA,17.41,EUR,MIL,0.23,14852946978.84,USD,11.33,5.74,193.34,53.8,31.2,12.32,2.35,16.97,14.99,17.03,1.17,1.13,0.28,29.38,,97.32,1.1,1.13,1.16,2.23
VWS,Vestas Wind Systems A/S,131.95,DKK,OMXCOP,-2.26,20568173252.87,USD,23.39,0.42,-39.8,2.17,48.43,11.21,7.71,128.0,109.49,124.82,0.67,0.45,4.25,25.31,13.44,61.8,1.06,1.17,1.21,2.23
