Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
TSCO,Tesco PLC,442.8,GBX,LSE,0.32,38304191560.68,USD,18.84,3.1,103.45,24.01,34.52,10.12,4.93,436.3,386.55,427.96,0.91,0.63,6.7,13.71,,68.65,1.07,1.13,1.15,2.2
NHC,National HealthCare Corporation,125.43,USD,AMEX,-0.78,1944279293.01,USD,18.7,1.95,102.24,-0.72,33.99,16.95,10.99,117.58,102.62,108.94,0.59,0.73,3.28,10.65,,50.22,1.05,1.15,1.22,2.2
DGII,Digi International Inc.,37.22,USD,NASDAQ,0.08,1381687665.5,USD,32.64,0.0,132.19,37.7,36.69,7.48,6.37,35.88,31.95,34.34,0.87,1.49,1.09,7.21,8.12,81.87,1.08,1.12,1.16,2.2
NBIX,"Neurocrine Biosciences, Inc.",140.76,USD,NASDAQ,-0.88,13960293569.9,USD,41.55,0.0,44.33,21.32,32.86,11.53,1.26,142.62,126.27,136.42,0.28,0.66,3.05,13.39,15.97,65.72,1.07,1.13,1.11,2.2
BAC,Bank of America Corporation,52.5,USD,NYSE,0.56,388863983931.65,USD,15.37,1.99,120.77,32.41,28.42,11.65,3.94,51.03,45.11,49.1,0.76,0.22,0.82,9.46,1.34,72.49,1.07,1.13,1.16,2.2
GXO,"GXO Logistics, Inc.",53.17,USD,NYSE,-0.72,6086830736.14,USD,100.74,0.0,9.63,2.31,36.27,9.75,0.5,51.36,44.46,51.52,1.72,1.11,1.52,2.16,4.65,48.33,1.05,1.16,1.2,2.2
RF,Regions Financial Corporation,26.6,USD,NYSE,-0.13,23730939809.75,USD,12.4,3.76,131.87,15.83,25.39,13.9,-2.76,26.93,23.55,26.31,1.03,1.26,0.5,11.59,3.29,55.12,1.06,1.14,1.13,2.2
AZO,"AutoZone, Inc.",4200.74,USD,NYSE,0.06,70272974406.59,USD,28.99,0.0,264.13,32.15,11.19,13.3,-0.31,4209.5,3685.6,4079.71,0.41,0.33,88.74,,39.46,56.64,1.06,1.14,1.14,2.2
COLL,"Collegium Pharmaceutical, Inc.",34.03,USD,NASDAQ,-1.09,1072174877.54,USD,32.86,0.0,70.94,-12.73,16.6,15.45,-11.32,36.75,31.19,35.55,0.63,0.32,1.16,16.16,17.87,19.32,1.02,1.18,1.09,2.2
BFC,Bank First Corporation,123.75,USD,NASDAQ,-0.5,1216960195.5,USD,17.9,1.41,113.4,37.82,22.95,5.18,-5.38,127.07,111.8,124.96,0.42,0.9,3.49,11.22,2.55,65.95,1.07,1.14,1.11,2.2
WOR,"Worthington Enterprises, Inc.",54.68,USD,NYSE,0.51,2722710061.59,USD,25.61,1.25,113.84,34.22,9.87,-13.08,-18.23,61.6,52.74,62.95,1.24,0.78,2.03,11.5,4.29,31.0,1.03,1.17,1.04,2.2
CRS,Carpenter Technology Corporation,253.12,USD,NYSE,0.9,12618056059.77,USD,34.14,0.32,1290.01,60.78,41.8,-7.96,4.47,242.65,219.07,250.16,1.53,1.86,7.94,21.37,18.17,94.63,1.09,1.11,1.16,2.2
GVR,Glenveagh Properties PLC,1.92,EUR,EURONEXT,2.34,1168145077.87,USD,8.7,0.0,174.96,22.42,25.95,13.06,-1.03,1.94,1.7,1.92,0.73,0.39,0.05,17.54,16.28,61.43,1.06,1.14,1.13,2.2
ALHC,"Alignment Healthcare, Inc.",17.63,USD,NASDAQ,0.57,3491294033.56,USD,,0.0,-7.45,57.27,-1.56,26.74,8.63,16.65,14.95,15.14,1.18,0.5,0.58,-38.5,-6.06,82.45,1.08,1.11,1.18,2.2
POW,Power Corporation of Canada,57.95,CAD,TSX,-0.92,26654713400.12,USD,13.62,4.02,115.19,35.56,12.52,8.7,-0.21,58.21,51.08,57.26,1.04,0.26,0.8,12.07,0.7,56.78,1.06,1.14,1.13,2.2
STN,Stantec Inc,147.69,CAD,TSX,-0.18,12095180690.31,USD,38.58,0.59,262.79,35.58,23.34,-1.98,-2.72,150.54,131.72,150.48,0.88,0.99,2.71,14.54,13.43,56.94,1.06,1.14,1.12,2.2
TMPL,Temple Bar Investment Trust PLC GBP,354.7,GBX,LSE,0.62,1344226671.09,USD,6.17,3.83,166.69,35.12,19.24,11.21,3.42,346.77,306.7,342.25,1.53,1.26,4.16,19.28,,65.57,1.07,1.13,1.16,2.2
DELL,Dell Technologies Inc.,134.27,USD,NYSE,2.68,90279540745.47,USD,19.75,1.48,292.73,8.28,49.24,10.0,8.26,127.85,113.01,130.63,1.0,1.92,4.1,,23.0,67.52,1.07,1.13,1.19,2.2
ACHR,Archer Aviation Inc.,9.32,USD,NYSE,0.38,6008419869.07,USD,,0.0,-8.23,211.54,38.0,-12.04,1.47,8.99,9.37,9.61,3.07,3.38,0.52,-60.83,-50.13,237.5,1.24,0.96,0.99,2.2
ENS,EnerSys,110.9,USD,NYSE,-0.66,4155082557.66,USD,12.65,0.86,64.74,7.76,22.07,30.15,8.22,107.11,94.17,100.63,1.09,1.37,2.32,19.13,15.51,59.98,1.06,1.14,1.18,2.2
ONT,Oxford Nanopore Technologies Plc,149.2,GBX,LSE,-0.07,1926752344.42,USD,,0.0,-72.62,-4.11,45.99,8.59,-19.78,162.15,141.18,186.43,1.23,1.37,7.42,-26.01,-25.75,50.46,1.05,1.15,1.06,2.2
LLOY,Lloyds Banking Group plc,83.14,GBX,LSE,0.17,65816824762.95,USD,,4.01,214.45,40.58,14.93,8.2,2.29,81.7,71.79,81.25,0.18,-0.08,1.52,10.21,0.71,63.71,1.06,1.14,1.16,2.2
SYDB,Sydbank A/S,511.0,DKK,OMXCOP,0.1,3941712760.83,USD,11.55,5.27,423.57,50.92,18.67,8.49,3.57,495.53,439.74,499.76,0.3,0.27,9.92,15.95,3.19,78.08,1.08,1.13,1.16,2.2
SDP,Schroder AsiaPacific Fund Plc,639.48,GBX,LSE,0.71,1140988763.23,USD,20.18,1.97,27.22,16.48,22.05,14.81,3.48,629.69,554.78,612.89,0.69,0.8,6.93,5.84,,53.34,1.05,1.14,1.15,2.19
DNORD,Dampskibsselskabet NORDEN A/S,234.2,DKK,OMXCOP,-0.76,1042556904.14,USD,7.38,3.39,132.8,-17.71,35.06,16.4,1.21,240.28,207.22,234.36,0.55,0.45,6.24,11.15,6.45,33.76,1.03,1.16,1.13,2.19
RSW,Renishaw plc,3490.0,GBX,LSE,-0.71,3428157493.74,USD,30.3,2.17,-35.61,-5.05,36.33,23.98,6.73,3343.81,2947.35,3155.9,0.86,0.92,105.06,9.15,10.74,55.25,1.06,1.13,1.18,2.19
RNW,ReNew Energy Global plc,7.76,USD,NASDAQ,0.78,2815088520.35,USD,26.18,0.0,-29.45,24.16,33.79,12.63,2.78,7.69,6.87,7.65,0.89,0.44,0.15,8.27,7.34,70.58,1.07,1.12,1.13,2.19
AQ,AQ Group AB,184.3,SEK,OMXSTO,-2.64,1838955307.18,USD,25.82,0.85,382.46,43.6,18.14,1.65,-5.83,192.25,171.21,193.71,1.2,1.48,5.56,15.38,16.27,63.4,1.06,1.12,1.08,2.19
COCO,"The Vita Coco Company, Inc.",40.51,USD,NASDAQ,1.39,2301898983.78,USD,37.52,0.0,163.57,37.79,35.12,12.25,14.69,39.14,35.42,36.74,0.36,1.07,1.49,24.35,25.51,85.16,1.09,1.11,1.14,2.19
RJF,"Raymond James Financial, Inc.",176.53,USD,NYSE,0.48,35197253095.95,USD,17.33,1.11,267.06,43.98,29.85,15.83,4.51,170.61,154.92,167.52,1.06,1.28,3.43,18.16,,89.66,1.09,1.1,1.14,2.19
GSY,goeasy Ltd.,172.54,CAD,TSX,-0.84,2006714849.33,USD,10.37,3.02,170.86,-3.12,12.89,4.09,-19.37,200.06,170.38,197.8,1.5,1.36,5.92,24.16,,13.86,1.01,1.17,1.01,2.19
ANE,Corporacion Acciona Energias Renovables SA,21.9,EUR,BME,-0.99,8405325850.08,USD,9.51,1.61,-21.76,4.89,31.14,11.45,-7.12,22.38,19.54,23.15,0.7,0.81,0.51,13.06,7.79,47.47,1.05,1.15,1.12,2.19
CMB,Cembre S.p.A.,54.7,EUR,MIL,1.3,1057802148.34,USD,,3.48,241.88,45.87,18.91,-3.53,-10.62,57.29,50.65,59.71,0.67,0.44,1.59,20.04,23.72,61.25,1.06,1.13,1.08,2.19
OPFI,OppFi Inc.,11.97,USD,NYSE,-1.07,1045054434.47,USD,,0.0,20.91,148.86,31.54,-13.57,17.81,11.11,10.91,10.81,1.72,1.75,0.56,-209.49,,166.82,1.17,1.02,1.1,2.19
EFGN,EFG International AG,15.96,CHF,SIX,1.27,5950456914.51,USD,13.88,3.81,199.44,37.35,20.91,7.84,-0.75,15.94,14.2,16.02,0.47,1.07,0.25,19.57,1.28,66.1,1.07,1.12,1.12,2.19
DVL,Develia S.A.,8.02,PLN,GPW,-1.96,1037726876.37,USD,9.05,7.09,356.2,33.44,19.7,4.16,-3.37,8.02,7.08,8.18,0.8,0.66,0.25,26.09,,57.3,1.06,1.13,1.13,2.19
HCA,"HCA Healthcare, Inc.",419.25,USD,NYSE,0.04,98101771629.68,USD,17.61,0.66,246.2,3.68,21.9,9.15,2.84,408.39,353.02,390.12,1.42,0.27,9.34,,25.56,34.74,1.03,1.16,1.19,2.19
MONET,MONETA Money Bank AS,166.8,CZK,PSECZ,0.12,4102965807.32,USD,13.75,6.0,222.63,51.09,14.25,14.72,7.2,158.78,143.63,154.47,0.76,1.34,2.56,20.6,12.38,80.05,1.08,1.11,1.16,2.19
BG,BAWAG Group AG,111.5,EUR,VIE,-0.36,10081501951.9,USD,11.11,4.92,279.25,60.78,12.85,3.24,0.54,111.52,100.12,111.54,0.97,1.0,2.43,18.81,4.01,76.87,1.08,1.11,1.11,2.19
NTAP,"NetApp, Inc.",120.63,USD,NASDAQ,0.63,24079966189.28,USD,21.31,1.74,173.72,-3.07,36.54,13.75,3.58,121.65,106.75,113.2,1.46,1.56,2.38,123.0,26.35,47.22,1.05,1.14,1.13,2.19
WELL,Welltower Inc.,174.87,USD,NYSE,-0.02,116823374878.0,USD,144.45,1.57,216.97,37.31,13.55,13.43,4.4,168.91,150.28,166.6,0.91,0.37,2.67,3.48,,64.3,1.06,1.12,1.16,2.19
SCCO,Southern Copper Corporation,120.45,USD,NYSE,2.95,97828168167.29,USD,27.06,2.42,182.26,4.21,32.23,19.93,24.83,107.33,94.35,100.63,0.99,1.19,3.49,39.07,34.48,56.37,1.06,1.14,1.28,2.19
SAND,Sandvik AB,261.1,SEK,OMXSTO,0.08,34657815092.44,USD,22.63,2.2,50.92,15.02,25.95,20.66,8.79,250.98,222.87,244.27,1.47,1.43,4.14,16.41,14.9,61.63,1.06,1.13,1.17,2.19
GRBK,"Green Brick Partners, Inc.",72.64,USD,NYSE,0.55,3164786530.64,USD,9.29,0.0,351.49,-11.26,25.14,16.68,3.78,71.91,62.13,69.04,0.41,0.19,1.9,22.12,23.3,30.57,1.03,1.16,1.17,2.19
XPRO,Expro Group Holdings N.V.,12.13,USD,NYSE,-4.19,1402145600.32,USD,19.96,0.0,24.03,-27.63,24.41,42.04,-3.04,12.27,10.62,11.32,1.24,0.99,0.49,4.78,7.34,38.82,1.04,1.16,1.14,2.19
ONEX,Onex Corporation,123.59,CAD,TSX,0.37,6054966797.86,USD,12.05,0.32,106.6,28.11,27.54,11.24,6.11,121.82,108.29,117.09,1.36,0.96,2.24,6.19,,66.9,1.07,1.13,1.14,2.19
AEGN,Aegean Airlines SA,13.68,EUR,ATHEX,0.0,1443240226.44,USD,7.9,5.88,354.01,23.8,14.0,10.5,-5.0,13.83,12.06,13.7,1.77,1.4,0.27,37.65,11.22,48.3,1.05,1.15,1.13,2.19
CADE,Cadence Bank,37.47,USD,NYSE,-0.29,6847004764.19,USD,13.29,2.79,93.24,17.61,24.4,17.98,-0.45,37.4,33.22,36.35,0.93,1.32,0.75,9.59,4.11,59.99,1.06,1.13,1.13,2.19
ARGX,argenx SE,609.6,EUR,EURONEXT,-0.59,43909379452.34,USD,33.68,0.0,179.38,28.42,15.32,29.98,0.79,628.34,561.43,588.34,0.57,0.79,15.04,25.72,7.79,73.72,1.07,1.12,1.09,2.19
EL,"Estee Lauder Companies, Inc. (The)",87.02,USD,NYSE,0.42,31317581816.77,USD,,1.97,-59.68,-13.63,29.32,7.76,-3.73,87.83,75.46,89.39,1.15,1.46,2.51,-24.69,7.24,23.46,1.02,1.16,1.15,2.19
NOC,Northrop Grumman Corporation,601.15,USD,NYSE,1.12,86074467616.42,USD,22.1,1.43,84.29,14.84,17.73,20.24,2.25,581.52,509.56,580.62,0.13,0.27,9.34,26.5,11.24,52.81,1.05,1.14,1.18,2.19
CMPR,Cimpress plc,62.39,USD,NASDAQ,-0.05,1527313753.7,USD,124.15,0.0,-16.75,-24.41,38.58,33.36,-0.48,61.61,53.76,58.29,1.79,0.95,2.51,,18.94,47.53,1.05,1.15,1.16,2.19
ALMB,Alm. Brand A/S,17.97,DKK,OMXCOP,0.06,4077660167.12,USD,21.7,3.34,0.87,40.61,18.38,5.71,-0.17,18.3,16.33,18.24,0.27,0.25,0.27,8.09,6.85,64.7,1.06,1.12,1.1,2.19
DCI,"Donaldson Company, Inc.",81.12,USD,NYSE,0.12,9452097403.84,USD,26.59,1.41,74.08,9.12,21.26,17.63,1.08,80.67,70.54,76.51,1.01,0.91,1.28,24.94,26.7,48.01,1.05,1.14,1.15,2.19
VOD,Vodafone Group Public Limited Company,85.72,GBX,LSE,-0.05,27583289956.02,USD,,4.41,-17.91,13.66,19.92,9.31,-3.03,86.43,75.28,85.92,1.0,1.24,1.38,-7.22,3.78,42.89,1.04,1.15,1.14,2.19
NIC,Nicolet Bankshares Inc.,133.35,USD,NYSE,-0.61,1981165963.16,USD,15.3,0.86,140.7,40.4,23.23,8.07,-4.06,134.47,119.86,132.93,0.77,0.85,2.86,11.89,4.3,71.7,1.07,1.12,1.11,2.19
TASK,"TaskUs, Inc.",17.8,USD,NASDAQ,-0.08,1599342991.36,USD,26.38,0.0,-35.41,44.79,32.21,6.56,2.15,17.68,15.94,17.38,2.16,1.19,0.24,12.49,13.64,83.56,1.08,1.11,1.12,2.19
NSC,Norfolk Southern Corporation,299.21,USD,NYSE,0.58,67129050616.95,USD,20.22,1.82,37.55,21.67,28.04,16.98,7.82,282.42,251.6,281.04,1.29,1.02,4.53,24.11,11.06,66.69,1.07,1.12,1.19,2.19
QRVO,"Qorvo, Inc.",92.52,USD,NASDAQ,-0.54,8571909143.18,USD,107.98,0.0,-29.12,-12.33,29.83,9.73,1.26,90.94,78.54,89.27,1.4,1.67,2.72,2.33,4.87,27.23,1.03,1.16,1.18,2.19
SPIE,SPIE SA,46.54,EUR,EURONEXT,-1.52,9293865545.52,USD,38.81,2.12,214.46,30.29,17.41,-3.4,-1.31,47.63,41.53,49.38,0.88,0.83,1.04,10.66,10.85,44.29,1.04,1.15,1.12,2.19
BYD,Boyd Gaming Corporation,86.18,USD,NYSE,0.28,6910274905.53,USD,13.28,0.81,184.42,31.53,32.63,10.16,-0.61,84.86,76.04,84.45,1.23,0.98,1.51,36.36,16.48,74.32,1.07,1.12,1.13,2.19
SAF,Safran SA,296.3,EUR,EURONEXT,0.1,144335292132.39,USD,28.67,0.98,253.16,38.14,20.79,7.01,3.24,286.12,254.99,286.45,1.26,1.08,4.98,35.36,22.14,65.93,1.07,1.12,1.16,2.19
EREGL,Eregli Demir Ve Celik Fabrikalari T.A.S.,29.38,TRY,BIST,-3.1,4942149549.96,USD,37.78,0.82,539.39,14.32,30.58,9.71,-1.54,28.39,25.01,28.14,0.76,0.94,1.13,2.17,2.12,54.61,1.05,1.14,1.17,2.19
CEZ,CEZ as,1293.0,CZK,PSECZ,-0.54,33549289605.29,USD,27.23,3.62,190.56,49.13,12.34,6.24,-1.07,1290.1,1146.71,1267.38,0.89,0.19,17.29,10.87,10.78,67.72,1.07,1.13,1.13,2.19
HO,Thales SA,264.5,EUR,EURONEXT,2.01,62352248326.05,USD,79.74,1.43,321.31,81.97,5.5,6.4,16.88,243.12,221.46,237.39,0.75,0.49,6.38,14.51,14.11,93.87,1.09,1.1,1.19,2.19
CRUS,"Cirrus Logic, Inc.",124.43,USD,NASDAQ,-1.36,6387263129.58,USD,19.48,0.0,88.47,1.45,26.35,19.59,7.43,119.27,104.02,112.57,1.01,1.08,3.41,18.53,20.91,47.39,1.05,1.15,1.2,2.19
SHOT,Scandic Hotels Group AB,90.5,SEK,OMXSTO,1.34,2034431017.67,USD,27.37,0.0,256.3,26.31,21.23,9.96,2.43,89.63,78.8,86.68,1.17,0.87,1.71,29.4,6.2,57.5,1.06,1.14,1.15,2.19
HAS,"Hasbro, Inc.",76.68,USD,NASDAQ,1.45,10753732111.18,USD,,3.7,-8.74,6.26,24.29,2.08,-5.87,77.11,66.57,77.83,0.58,0.95,1.52,-81.67,17.68,32.63,1.03,1.16,1.15,2.19
MIL,Bank Millennium SA,14.79,PLN,GPW,0.0,4912518487.0,USD,20.55,0.0,437.04,66.74,1.93,3.07,2.71,14.59,13.08,14.86,1.78,1.63,0.48,11.09,5.47,71.74,1.07,1.12,1.13,2.19
NCC_A,NCC AB Class A,212.0,SEK,OMXSTO,1.44,1985410142.14,USD,13.6,4.07,32.09,24.34,1.92,19.1,6.53,213.62,186.44,202.05,0.89,0.91,7.21,20.77,13.83,45.36,1.05,1.15,1.14,2.19
MLM,"Martin Marietta Materials, Inc.",615.82,USD,NYSE,0.34,37137841537.24,USD,34.12,0.51,164.62,14.41,28.59,12.38,0.34,616.18,544.14,604.93,0.94,0.73,11.2,12.1,9.56,55.38,1.06,1.13,1.13,2.19
SWON,SoftwareOne Holding Ltd.,8.09,CHF,SIX,-1.52,2207498705.04,USD,,3.65,-67.66,-46.46,45.68,2.15,21.67,7.9,6.64,7.18,1.31,1.1,0.32,-3.39,10.87,1.37,1.0,1.19,1.22,2.19
HEI,Heico Corporation,323.94,USD,NYSE,1.13,39279826108.87,USD,71.0,0.07,209.31,24.13,21.49,-0.93,1.78,319.21,277.58,317.93,1.09,0.75,6.89,16.71,13.52,44.68,1.04,1.15,1.17,2.19
BX,Blackstone Inc.,174.98,USD,NYSE,-0.19,214912729799.27,USD,47.23,2.43,231.98,13.45,24.76,17.49,1.49,178.1,158.69,174.15,1.76,1.33,4.39,37.72,,55.69,1.06,1.12,1.1,2.18
STVN,Stevanato Group S.p.A.,25.57,USD,NYSE,-0.35,6978017788.93,USD,47.76,0.24,53.57,24.01,25.04,5.92,9.79,25.66,22.8,24.55,0.55,0.8,1.22,9.55,9.48,54.97,1.05,1.13,1.12,2.18
JXN,Jackson Financial Inc.,102.98,USD,NYSE,-0.79,7173054903.67,USD,,2.89,311.94,13.43,24.0,17.03,4.51,98.86,87.83,94.79,1.47,1.49,2.5,0.3,0.02,54.46,1.05,1.13,1.17,2.18
VMC,Vulcan Materials Company (Holding Company),300.2,USD,NYSE,0.3,39663674194.73,USD,41.96,0.64,125.1,19.52,28.26,15.55,3.09,295.26,265.31,288.02,0.85,0.81,5.35,11.89,10.74,63.33,1.06,1.11,1.13,2.18
ZK,ZEEKR Intelligent Technology Holding Limited Sponsored ADR,29.38,USD,NYSE,1.93,7382900078.0,USD,,0.0,12.98,56.42,24.47,12.94,-2.08,29.28,26.88,29.36,0.08,0.59,0.73,,,93.84,1.09,1.09,1.09,2.18
MNKS,Monks Investment Trust PLC,1464.0,GBX,LSE,0.69,3390088225.46,USD,,0.03,29.93,23.65,24.91,13.14,3.68,1434.0,1282.54,1397.28,0.87,0.91,14.47,,,61.7,1.06,1.12,1.14,2.18
ATT,Attendo AB,69.1,SEK,OMXSTO,-0.43,1107728138.92,USD,18.92,1.73,41.08,45.63,15.36,8.99,5.02,68.1,61.57,67.79,0.98,0.61,1.42,10.9,7.32,69.98,1.07,1.11,1.12,2.18
IAD,Invesco Asia Dragon Trust PLC GBP,406.1,GBX,LSE,0.77,1108324533.64,USD,146.61,3.87,39.04,19.71,20.86,18.74,8.01,391.1,349.63,380.4,0.65,0.62,6.42,-5.12,,59.31,1.06,1.12,1.16,2.18
CLDX,"Celldex Therapeutics, Inc.",26.01,USD,NASDAQ,-0.5,1727234261.02,USD,,0.0,72.02,-19.22,57.07,28.06,15.5,24.37,21.94,23.33,1.19,1.56,1.2,-27.17,-31.78,65.91,1.07,1.11,1.19,2.18
SCHW,Charles Schwab Corporation (The),95.76,USD,NYSE,0.31,173816316494.16,USD,25.78,1.11,165.4,49.5,22.95,5.32,-1.36,94.01,85.15,95.56,0.96,1.04,1.81,15.59,,77.77,1.08,1.1,1.12,2.18
QQ.,QinetiQ Group plc,538.0,GBX,LSE,0.75,3828897879.57,USD,,1.66,92.69,20.79,37.04,4.57,12.18,502.63,448.47,495.04,0.87,0.43,11.86,-23.92,11.39,62.39,1.06,1.12,1.2,2.18
BB,BlackBerry Limited,6.93,CAD,TSX,0.58,2915240169.09,USD,,0.0,11.77,110.64,57.5,10.17,31.5,5.67,5.66,5.38,1.13,1.01,0.24,2.65,6.13,178.31,1.18,1.0,1.22,2.18
CRW,Craneware plc,2380.0,GBX,LSE,2.15,1093287335.72,USD,55.77,1.27,49.22,16.1,33.78,11.12,9.1,2288.57,2054.1,2288.6,0.9,1.54,127.54,6.0,6.7,61.0,1.06,1.11,1.16,2.18
BLTE,"Belite Bio, Inc. ADR",70.75,USD,NASDAQ,1.1,2281298983.0,USD,,0.0,466.0,51.4,9.0,24.08,10.55,68.25,62.34,66.65,-1.5,0.78,2.86,-37.34,-39.52,84.48,1.08,1.09,1.13,2.18
BFIT,Basic-Fit NV,26.58,EUR,EURONEXT,2.31,2006261298.9,USD,,0.0,33.3,15.67,42.44,3.5,3.5,25.65,22.87,25.42,1.27,1.08,0.62,-1.16,4.09,61.61,1.06,1.12,1.16,2.18
TEX,Terex Corporation,51.32,USD,NYSE,-0.95,3366592010.9,USD,19.13,1.31,163.31,-2.75,37.48,10.15,-0.16,51.9,45.63,51.06,1.65,1.61,1.54,9.45,9.91,44.88,1.04,1.14,1.12,2.18
ABBN,ABB Ltd.,57.18,CHF,SIX,0.81,129786216915.18,USD,29.03,1.59,144.46,14.31,23.98,20.2,5.3,55.82,49.57,54.45,1.07,1.04,0.89,31.19,22.05,58.5,1.06,1.13,1.15,2.18
ETSY,"Etsy, Inc.",64.93,USD,NASDAQ,1.17,6434921517.64,USD,51.93,0.0,-47.29,15.08,34.09,29.73,20.59,59.15,53.77,60.45,1.77,0.7,2.56,,21.18,78.9,1.08,1.1,1.21,2.18
,National Bank of Canada,150.04,CAD,TSX,-0.4,42331004116.67,USD,14.73,3.03,123.74,17.68,26.13,7.99,4.84,148.79,132.43,147.56,1.17,0.77,1.76,13.37,1.61,51.79,1.05,1.12,1.13,2.18
TKWY,Just Eat Takeaway.com N.V.,20.23,EUR,EURONEXT,-0.1,4951179828.82,USD,,0.0,-78.93,47.5,4.01,4.01,0.2,20.23,18.01,20.17,1.35,-0.31,0.03,-5.73,-3.25,55.52,1.06,1.12,1.12,2.18
GAM,General American Investors Co Inc,61.9,USD,NYSE,0.36,1445773032.0,USD,,0.73,82.49,14.71,22.33,10.28,3.69,61.08,54.02,59.43,0.83,0.69,0.81,16.53,,47.33,1.05,1.13,1.15,2.18
FHN,First Horizon Corporation,22.8,USD,NYSE,-0.22,11576645920.6,USD,14.7,2.63,146.22,47.1,20.44,8.21,0.4,22.65,20.59,22.31,0.68,1.44,0.44,9.57,1.75,75.75,1.08,1.1,1.11,2.18
SBCF,Seacoast Banking Corporation of Florida,30.39,USD,NASDAQ,-0.69,2669905006.35,USD,18.67,2.35,70.25,14.68,20.93,10.03,-2.28,30.83,27.28,29.77,0.99,1.07,0.7,6.31,3.41,45.64,1.05,1.13,1.11,2.18
SPA,SPADEL S.A.,222.0,EUR,EURONEXT,0.0,1078058002.46,USD,21.13,1.01,18.09,14.43,16.84,9.9,5.71,220.19,193.07,209.5,0.26,-0.08,2.57,14.11,13.66,41.18,1.04,1.14,1.15,2.18
METSO,Metso Corporation,11.59,EUR,OMXHEX,-1.78,11432511473.04,USD,36.89,3.14,96.94,23.4,22.1,5.56,3.48,11.81,10.42,11.43,1.47,1.81,0.28,17.95,14.95,51.06,1.05,1.13,1.11,2.18
VIG,Vienna Insurance Group AG,46.2,EUR,VIE,-0.43,6949161188.16,USD,8.79,3.34,139.63,52.73,12.68,5.48,4.05,44.72,40.26,45.74,0.61,0.81,0.99,11.18,2.35,70.89,1.07,1.11,1.15,2.18
HLMA,Halma plc,3394.0,GBX,LSE,1.25,16963885474.88,USD,43.42,0.69,48.34,30.89,29.34,5.21,3.04,3310.29,2965.21,3278.08,0.65,0.88,56.93,16.3,15.09,65.44,1.07,1.12,1.14,2.18
PDD,PDD Holdings Inc. Sponsored ADR Class A,132.56,USD,NASDAQ,1.98,180526299873.0,USD,14.45,0.0,76.53,-1.16,8.81,26.91,7.93,127.48,111.71,121.53,0.45,0.66,3.56,31.78,29.25,34.56,1.03,1.14,1.19,2.18
LAZ,"Lazard, Inc.",53.42,USD,NYSE,-1.01,5040102826.48,USD,18.44,3.71,63.45,5.38,25.04,12.69,-7.63,55.61,48.8,54.58,1.33,1.83,1.5,50.41,,43.1,1.04,1.14,1.09,2.18
AND,"Andlauer Healthcare Group, Inc.",53.27,CAD,TSX,-0.02,1494981101.54,USD,31.46,0.86,18.46,36.62,37.54,1.14,-1.08,53.32,48.35,53.28,0.7,0.53,0.23,16.0,16.4,75.31,1.08,1.1,1.1,2.18
KSB,KSB SE & Co. KGaA,910.0,EUR,XETR,-0.55,1815269599.4,USD,13.54,2.9,203.33,42.19,12.35,2.25,1.11,922.14,820.25,941.1,0.68,1.05,18.58,11.18,12.35,56.78,1.06,1.12,1.11,2.18
SUBC,Subsea 7 S.A.,214.2,NOK,OSL,2.1,6216218024.79,USD,22.52,4.53,229.03,27.12,29.58,12.92,3.88,203.22,183.11,202.36,1.82,1.52,4.67,6.53,10.48,69.62,1.07,1.11,1.17,2.18
MRO,Melrose Industries PLC,594.39,GBX,LSE,0.5,10010729354.25,USD,24.25,1.08,136.91,27.14,24.69,11.94,1.54,596.69,536.54,577.25,1.42,1.33,11.73,10.69,6.27,63.77,1.06,1.11,1.11,2.18
AXP,American Express Company,341.45,USD,NYSE,-0.07,237606210141.91,USD,23.97,0.89,247.6,27.41,27.94,7.74,4.33,332.86,298.51,317.58,1.29,1.34,6.19,32.58,,63.08,1.06,1.12,1.14,2.18
NDA_FI,Nordea Bank Abp,14.26,EUR,OMXHEX,0.46,57279686546.11,USD,10.31,6.62,122.33,33.94,21.1,13.12,9.06,13.69,12.31,13.32,1.0,1.37,0.22,16.09,1.02,68.16,1.07,1.11,1.16,2.18
SNP,OMV Petrom SA,0.87,RON,BVB,0.87,12356737518.2,USD,14.85,5.15,181.49,19.26,16.78,15.54,3.57,0.85,0.76,0.83,1.16,0.73,0.01,9.37,8.23,51.58,1.05,1.13,1.15,2.18
DRS,"Leonardo DRS, Inc.",44.58,USD,NASDAQ,1.46,11863790907.77,USD,47.91,0.61,624.88,59.16,40.1,-3.82,4.28,42.02,38.57,42.66,0.63,1.21,1.21,9.99,10.85,95.44,1.1,1.09,1.16,2.18
RUI,Rubis SCA,31.76,EUR,EURONEXT,-0.25,3848743774.94,USD,8.74,6.38,-7.35,33.11,23.2,15.16,13.19,30.04,27.21,29.11,1.18,0.89,0.65,14.24,10.3,71.46,1.07,1.1,1.17,2.18
